ts,platform,ms_played,conn_country,ip_addr,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,audiobook_title,audiobook_uri,audiobook_chapter_uri,audiobook_chapter_title,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode
2019-11-21T10:10:42Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",1254138,JP,103.90.18.181,,,,,Level Design Lobby - Ep 15: Procedural Level Design,Level Design Lobby,spotify:episode:35aetkSeQ3AX8eRfxbQl2Q,,,,,clickrow,trackdone,False,False,False,,False
2019-11-21T10:19:49Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",544832,JP,103.90.18.181,,,,,Level Design Lobby - Ep5: Breaking into the Industry,Level Design Lobby,spotify:episode:04DTLjGeo0Ss3IA2YdQP9o,,,,,trackdone,endplay,False,False,False,,False
2019-11-21T10:46:46Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",1613858,JP,103.90.18.181,,,,,Level Design Lobby - Ep 16: Splatoon Movement,Level Design Lobby,spotify:episode:2evQn0H7gwRzZsnM05Zpc3,,,,,clickrow,fwdbtn,False,False,False,,False
2019-11-21T10:47:07Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",20192,JP,103.90.18.181,,,,,Level Design Lobby - Ep5: Breaking into the Industry,Level Design Lobby,spotify:episode:04DTLjGeo0Ss3IA2YdQP9o,,,,,fwdbtn,endplay,False,False,False,,False
2019-11-21T10:48:31Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",81683,JP,103.90.18.181,,,,,Level Design Lobby - Ep 17: Ersatz,Level Design Lobby,spotify:episode:0s8sfWfBuAclBf3xSMTpdJ,,,,,clickrow,endplay,False,False,False,,False
2019-11-21T12:14:05Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",1674594,JP,219.100.182.123,,,,,Confidence and Cash in Indie Games,GameDev Breakdown,spotify:episode:3guRNTe1lDLhHQyP69YcLQ,,,,,clickrow,logout,False,False,False,,False
2019-11-21T12:52:13Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",2282269,JP,219.100.182.123,,,,,Confidence and Cash in Indie Games,GameDev Breakdown,spotify:episode:3guRNTe1lDLhHQyP69YcLQ,,,,,appload,trackdone,False,False,False,,False
2019-11-21T14:26:20Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",1461071,JP,219.100.182.123,,,,,Gone Fishin’,GameDev Breakdown,spotify:episode:14vNe3kHdpMMZecV3lbXAd,,,,,trackdone,unexpected-exit-while-paused,False,False,False,,False
2019-11-21T14:36:19Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",572865,JP,219.100.182.123,,,,,Ep 106 - How to Grow and Learn Fast as an Indie Dev,Indie Game Movement,spotify:episode:20i0n18U67e51T3QAj9FKr,,,,,clickrow,trackdone,False,False,False,,False
2019-11-21T15:18:37Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",2535000,JP,103.90.17.113,,,,,Ep 107 - How to Use Game Design and Appeal with Marketing,Indie Game Movement,spotify:episode:3VO1ZLQrgrFQ51jTRggQj4,,,,,trackdone,trackdone,False,False,False,,False
2019-11-22T04:49:58Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",872595,JP,150.65.204.36,,,,,Ep 108 - Should Indie Devs Discount Their Game?,Indie Game Movement,spotify:episode:6EI8yNUUljxZOXRnvxSUDr,,,,,trackdone,logout,False,False,False,,False
2019-11-23T01:06:37Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",1325374,JP,219.100.181.70,,,,,Ep 108 - Should Indie Devs Discount Their Game?,Indie Game Movement,spotify:episode:6EI8yNUUljxZOXRnvxSUDr,,,,,appload,trackdone,False,False,False,,False
2019-11-23T04:22:35Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",362815,JP,219.100.181.70,,,,,Ep 109 - How Indie Devs can make their Kickstarter Stand Out,Indie Game Movement,spotify:episode:5Do6czyc9VKW9f3tqn72eE,,,,,trackdone,logout,False,False,False,,False
2019-11-23T04:56:53Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",2057508,JP,219.100.181.70,,,,,Ep 109 - How Indie Devs can make their Kickstarter Stand Out,Indie Game Movement,spotify:episode:5Do6czyc9VKW9f3tqn72eE,,,,,appload,trackdone,False,False,False,,False
2019-11-23T06:14:10Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",4635611,JP,219.100.181.70,,,,,Ep 111 - The PAX East Indie Dev Round Up,Indie Game Movement,spotify:episode:29GjIuhm5UeJXdFJBG9ikV,,,,,trackdone,trackdone,False,False,False,,False
2019-11-23T14:16:06Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",1322284,JP,219.100.181.70,,,,,Ep 110 - How Indie Devs can Build a Thriving Community,Indie Game Movement,spotify:episode:1uquyQkBAfnBOzHrHJZ6CX,,,,,trackdone,logout,False,False,False,,False
2019-11-23T17:27:21Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",534691,JP,150.65.204.36,,,,,Ep 110 - How Indie Devs can Build a Thriving Community,Indie Game Movement,spotify:episode:1uquyQkBAfnBOzHrHJZ6CX,,,,,appload,logout,False,False,False,,False
2019-11-24T00:50:07Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",413916,JP,219.100.181.209,,,,,Ep 110 - How Indie Devs can Build a Thriving Community,Indie Game Movement,spotify:episode:1uquyQkBAfnBOzHrHJZ6CX,,,,,appload,logout,False,False,False,,False
2019-11-24T08:01:18Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",1014212,JP,219.100.181.209,,,,,Ep 110 - How Indie Devs can Build a Thriving Community,Indie Game Movement,spotify:episode:1uquyQkBAfnBOzHrHJZ6CX,,,,,appload,logout,False,False,False,,False
2019-11-24T09:59:11Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",940031,JP,219.100.181.209,,,,,Ep 110 - How Indie Devs can Build a Thriving Community,Indie Game Movement,spotify:episode:1uquyQkBAfnBOzHrHJZ6CX,,,,,appload,logout,False,False,False,,False
2019-11-24T11:22:53Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",307717,JP,219.100.181.209,,,,,Ep 110 - How Indie Devs can Build a Thriving Community,Indie Game Movement,spotify:episode:1uquyQkBAfnBOzHrHJZ6CX,,,,,appload,logout,False,False,False,,False
2019-11-24T18:12:56Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",197252,JP,150.65.204.36,,,,,Ep 110 - How Indie Devs can Build a Thriving Community,Indie Game Movement,spotify:episode:1uquyQkBAfnBOzHrHJZ6CX,,,,,appload,logout,False,False,False,,False
2019-11-25T12:10:02Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",503481,JP,219.100.181.181,,,,,Ep 110 - How Indie Devs can Build a Thriving Community,Indie Game Movement,spotify:episode:1uquyQkBAfnBOzHrHJZ6CX,,,,,appload,logout,False,False,False,,False
2019-11-25T13:31:22Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",191534,JP,150.65.205.62,,,,,Ep 110 - How Indie Devs can Build a Thriving Community,Indie Game Movement,spotify:episode:1uquyQkBAfnBOzHrHJZ6CX,,,,,appload,logout,False,False,False,,False
2019-11-27T18:47:43Z,Windows 10 (10.0.18362; x64),2365779,JP,150.65.234.100,,,,,Ep 103 - How to Make a Kickstarter Comeback,Indie Game Movement,spotify:episode:72uCNwXmzxW4cwdDplAsas,,,,,clickrow,trackdone,False,False,False,,False
2019-11-27T20:06:14Z,Windows 10 (10.0.18362; x64),2708931,JP,150.65.234.100,,,,,Ep 105 - How to Stand Out as an Indie Dev,Indie Game Movement,spotify:episode:2uPhPV7t7qxIOhLBesAUuz,,,,,trackdone,endplay,False,False,False,,False
2019-12-05T07:15:10Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",426401,JP,103.90.19.63,,,,,Ep 114 - When Should Indie Devs Create a Company,Indie Game Movement,spotify:episode:2CzlKI8DA4s2PRYXaVUGES,,,,,clickrow,logout,False,False,False,,False
2019-12-05T08:03:47Z,Windows 10 (10.0.18362; x64; AppX),49088,JP,103.5.142.233,,,,,ContentMine,Data Skeptic,spotify:episode:30ebGbvEbwrZQNj3NCB8fw,,,,,trackdone,logout,False,False,False,,False
2019-12-05T09:00:34Z,Windows 10 (10.0.18362; x64; AppX),3367836,JP,103.5.142.233,,,,,Ep 114 - When Should Indie Devs Create a Company,Indie Game Movement,spotify:episode:2CzlKI8DA4s2PRYXaVUGES,,,,,clickrow,trackdone,False,False,False,,False
2019-12-05T09:02:11Z,Windows 10 (10.0.18362; x64; AppX),95530,JP,103.5.142.233,,,,,Ep 113 - What Indie Devs Should Make Out of Big Events,Indie Game Movement,spotify:episode:5HTFEAf0r6kkU09PNMj4Ak,,,,,trackdone,endplay,False,False,False,,False
2019-12-05T19:13:51Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",247109,JP,150.65.204.183,,,,,Ep 114 - When Should Indie Devs Create a Company,Indie Game Movement,spotify:episode:2CzlKI8DA4s2PRYXaVUGES,,,,,appload,logout,False,False,False,,False
2019-12-10T04:35:04Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",2130285,JP,219.100.182.142,,,,,Level Design Lobby - Ep18: Environment Art,Level Design Lobby,spotify:episode:2qne9C78PGp3FIfACWtOqj,,,,,clickrow,trackdone,False,False,False,,False
2019-12-10T05:13:36Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",2311131,JP,219.100.182.142,,,,,Level Design Lobby - Ep19: Emotional Design,Level Design Lobby,spotify:episode:2wAcZBi8p8ry7vmS12qHXm,,,,,trackdone,trackdone,False,False,False,,False
2019-12-10T05:14:13Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",35981,JP,219.100.182.142,,,,,Bonus Episode: Essential Reading 9,Level Design Lobby,spotify:episode:2J1SsFR7Vq1cnPt6Z3U0ee,,,,,trackdone,backbtn,False,False,False,,False
2019-12-10T05:29:04Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",891311,JP,219.100.182.142,,,,,Level Design Lobby - Ep19: Emotional Design,Level Design Lobby,spotify:episode:2wAcZBi8p8ry7vmS12qHXm,,,,,backbtn,trackdone,False,False,False,,False
2019-12-10T05:42:30Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",144737,JP,219.100.182.142,,,,,Bonus Episode: Essential Reading 9,Level Design Lobby,spotify:episode:2J1SsFR7Vq1cnPt6Z3U0ee,,,,,trackdone,logout,False,False,False,,False
2019-12-10T05:53:58Z,Windows 10 (10.0.18362; x64; AppX),3598790,JP,103.5.142.235,,,,,Ep 116 - How Indie Devs Can Use Paid Advertising,Indie Game Movement,spotify:episode:65L869msqSoKRZUB5Oiw5a,,,,,clickrow,logout,False,False,False,,False
2019-12-10T06:26:15Z,Windows 10 (10.0.18362; x64; AppX),1887921,JP,103.5.142.235,,,,,Q&A - Level Design Lobby: Episode 1,Level Design Lobby,spotify:episode:4AbgNni4ZwsW3W8njzmOyp,,,,,clickrow,trackdone,False,False,False,,False
2019-12-10T06:59:04Z,Windows 10 (10.0.18362; x64; AppX),1968587,JP,103.5.142.235,,,,,Q&A - Level Design Lobby: Ep 2,Level Design Lobby,spotify:episode:4oNTDmMA1gRGhd1wmOdazS,,,,,trackdone,trackdone,False,False,False,,False
2019-12-10T08:52:46Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",6201,JP,219.100.180.60,,,,,Level Design Lobby - Ep19: Emotional Design,Level Design Lobby,spotify:episode:2wAcZBi8p8ry7vmS12qHXm,,,,,backbtn,logout,False,False,False,,False
2019-12-11T19:04:05Z,Windows 10 (10.0.18362; x64),110520,JP,150.65.234.100,,,,,Ep 113 - What Indie Devs Should Make Out of Big Events,Indie Game Movement,spotify:episode:5HTFEAf0r6kkU09PNMj4Ak,,,,,clickrow,logout,False,False,False,,False
2019-12-11T19:04:21Z,Windows 10 (10.0.18362; x64),9290,JP,150.65.234.100,,,,,Ep 113 - What Indie Devs Should Make Out of Big Events,Indie Game Movement,spotify:episode:5HTFEAf0r6kkU09PNMj4Ak,,,,,appload,endplay,False,False,False,,False
2019-12-11T19:40:31Z,Windows 10 (10.0.18362; x64),2169103,JP,150.65.234.100,,,,,Level Design Lobby - Ep20: Concept Art Interview -Pt1,Level Design Lobby,spotify:episode:6Mnvr4iua1sjOqXHsp524q,,,,,clickrow,trackdone,False,False,False,,False
2019-12-11T20:19:34Z,Windows 10 (10.0.18362; x64),2342347,JP,150.65.234.100,,,,,Level Design Lobby - Bonus E3,Level Design Lobby,spotify:episode:1WHJCYHRCezRJmm9rGb91m,,,,,trackdone,trackdone,False,False,False,,False
2019-12-11T20:28:04Z,Windows 10 (10.0.18362; x64),510119,JP,150.65.234.100,,,,,Level Design Lobby: Essential Reading - Ep 10,Level Design Lobby,spotify:episode:14RtgFyJRzXTtGWfArT7Bu,,,,,trackdone,trackdone,False,False,False,,False
2019-12-11T23:51:22Z,Windows 10 (10.0.18362; x64),659239,JP,150.65.234.100,,,,,LevelDesignLobby - Ep21: Concept Art pt2,Level Design Lobby,spotify:episode:0OK4wkR15uX0pPa1Oo5kW9,,,,,trackdone,endplay,False,False,False,,False
2019-12-12T05:10:47Z,Windows 10 (10.0.18362; x64; AppX),997080,JP,103.5.142.232,,,,,Level Design Lobby: Essential Reading - Ep 11,Level Design Lobby,spotify:episode:1zMhOx158A2VZNyOB9DQlD,,,,,trackdone,logout,False,False,False,,False
2019-12-12T13:47:16Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",1887921,JP,103.90.17.61,,,,,Q&A - Level Design Lobby: Episode 1,Level Design Lobby,spotify:episode:4AbgNni4ZwsW3W8njzmOyp,,,,,clickrow,trackdone,False,False,False,,False
2019-12-12T14:20:05Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",1968587,JP,103.90.17.61,,,,,Q&A - Level Design Lobby: Ep 2,Level Design Lobby,spotify:episode:4oNTDmMA1gRGhd1wmOdazS,,,,,trackdone,trackdone,False,False,False,,False
2019-12-12T14:23:35Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",208222,JP,103.90.17.61,,,,,Level Design Lobby: Essential Reading - Ep 11,Level Design Lobby,spotify:episode:1zMhOx158A2VZNyOB9DQlD,,,,,trackdone,trackdone,False,False,False,,False
2019-12-12T14:46:39Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",1383601,JP,103.90.17.61,,,,,Level Design Lobby - Ep23: Communication,Level Design Lobby,spotify:episode:7cxGx6ZlWAC5evFBzjYGbY,,,,,trackdone,trackdone,False,False,False,,False
2019-12-12T15:04:59Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",1098536,JP,103.90.17.61,,,,,Level Design Lobby - Ep24: Game Details,Level Design Lobby,spotify:episode:1ia6VLdBC0KT4K83OdJMOe,,,,,trackdone,backbtn,False,False,False,,False
2019-12-12T15:05:01Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",1597,JP,103.90.17.61,,,,,Level Design Lobby - Ep23: Communication,Level Design Lobby,spotify:episode:7cxGx6ZlWAC5evFBzjYGbY,,,,,backbtn,fwdbtn,False,False,False,,False
2019-12-12T15:20:37Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",936888,JP,103.90.17.61,,,,,Level Design Lobby - Ep24: Game Details,Level Design Lobby,spotify:episode:1ia6VLdBC0KT4K83OdJMOe,,,,,fwdbtn,trackdone,False,False,False,,False
2019-12-12T15:53:22Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",1964146,JP,103.90.17.61,,,,,Q&A - Level Design Lobby: Ep 3,Level Design Lobby,spotify:episode:5huEwT2rHJitzAvZBAcfBe,,,,,trackdone,trackdone,False,False,False,,False
2019-12-12T16:09:31Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",968359,JP,103.90.17.61,,,,,Level Design Lobby: Essential Reading - Ep 12,Level Design Lobby,spotify:episode:5eYKbRiBYUwGKYtEqFRg4h,,,,,trackdone,trackdone,False,False,False,,False
2019-12-12T16:34:06Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",1474194,JP,219.100.181.189,,,,,Level Design Lobby - Ep25: Game Details Pt 2,Level Design Lobby,spotify:episode:2CW5NcVmGx9Pld0tz4psdq,,,,,trackdone,trackdone,False,False,False,,False
2019-12-12T16:59:25Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",1518158,JP,219.100.181.189,,,,,Level Design Lobby - Ep 26: One Year,Level Design Lobby,spotify:episode:4vw25C97oA0eI6ybDFSvFT,,,,,trackdone,trackdone,False,False,False,,False
2019-12-12T17:15:28Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",962795,JP,219.100.181.189,,,,,Bonus Episode: Essential Reading - Ep 13,Level Design Lobby,spotify:episode:2Sc1l0WYSMEHWN79LDc0zn,,,,,trackdone,trackdone,False,False,False,,False
2019-12-12T17:54:47Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",2358622,JP,219.100.181.189,,,,,Level Design Lobby - Ep 28: LD Principles 3,Level Design Lobby,spotify:episode:73Ql01boOo2TTFBOBPtwEd,,,,,trackdone,trackdone,False,False,False,,False
2019-12-12T23:09:44Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",752230,JP,218.225.176.106,,,,,Level Design Lobby - Ep 27: Design Pillars,Level Design Lobby,spotify:episode:6b7qJ6JCCxKKICNdArVhi7,,,,,trackdone,logout,False,False,False,,False
2019-12-24T10:52:34Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",299062,JP,103.90.19.237,,,,,GameBoiz Show Episode V,GameBoiz's Podcast,spotify:episode:7BnPB42wYbDWtNk204iP2C,,,,,clickrow,endplay,False,False,False,,False
2019-12-24T10:52:59Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",23108,JP,103.90.19.237,,,,,Indie Developers Are Screwed,GameDev Breakdown,spotify:episode:1M1zNmA2vtfTv5XMsLIUyB,,,,,clickrow,endplay,False,False,False,,False
2019-12-24T11:13:58Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",1258370,JP,103.90.19.237,,,,,Level Design Lobby - Ep 31: Core Mechanics,Level Design Lobby,spotify:episode:4JPDyecuggi2E1Fr2PR1gW,,,,,clickrow,trackdone,False,False,False,,False
2019-12-24T11:14:13Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",13168,JP,103.90.19.237,,,,,Q&A - Level Design Lobby: Episode 5,Level Design Lobby,spotify:episode:6bWjNimXhONvld6R07w1fI,,,,,trackdone,endplay,False,False,False,,False
2019-12-25T05:23:56Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",369840,JP,103.90.16.54,,,,,Level Design Lobby - Ep 32: Juice,Level Design Lobby,spotify:episode:2w7qacrBpFvTBpVzEnlisi,,,,,clickrow,logout,False,False,False,,False
2019-12-25T05:42:20Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",1022496,JP,103.90.16.54,,,,,Level Design Lobby - Ep 32: Juice,Level Design Lobby,spotify:episode:2w7qacrBpFvTBpVzEnlisi,,,,,appload,trackdone,False,False,False,,False
2019-12-25T06:21:14Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",441604,JP,103.90.16.54,,,,,Bonus Episode: Essential Reading 16,Level Design Lobby,spotify:episode:4ifa0fwhfHwkDO9sUFK7O3,,,,,trackdone,remote,False,False,False,,False
2019-12-26T07:11:40Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",378718,JP,219.100.182.191,,,,,Bonus Episode: Essential Reading 16,Level Design Lobby,spotify:episode:4ifa0fwhfHwkDO9sUFK7O3,,,,,clickrow,logout,False,False,False,,False
2019-12-26T07:13:00Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",70870,JP,219.100.182.191,,,,,Bonus Episode: Essential Reading 16,Level Design Lobby,spotify:episode:4ifa0fwhfHwkDO9sUFK7O3,,,,,appload,trackdone,False,False,False,,False
2019-12-26T08:25:36Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",315644,JP,150.65.204.104,,,,,Level Design Lobby - Ep 34: God of War,Level Design Lobby,spotify:episode:2Q9CgbzAwEGyZRjn0t2Cea,,,,,trackdone,logout,False,False,False,,False
2019-12-27T05:29:56Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",1774066,JP,103.90.19.185,,,,,Level Design Lobby - Ep 34: God of War,Level Design Lobby,spotify:episode:2Q9CgbzAwEGyZRjn0t2Cea,,,,,appload,logout,False,False,False,,False
2019-12-27T18:15:53Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",553902,JP,150.65.205.10,,,,,Level Design Lobby - Ep 34: God of War,Level Design Lobby,spotify:episode:2Q9CgbzAwEGyZRjn0t2Cea,,,,,appload,logout,False,False,False,,False
2019-12-28T03:07:49Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",970235,JP,103.90.18.108,,,,,Level Design Lobby - Ep 34: God of War,Level Design Lobby,spotify:episode:2Q9CgbzAwEGyZRjn0t2Cea,,,,,appload,logout,False,False,False,,False
2019-12-28T04:37:56Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",2781664,JP,103.90.18.108,,,,,Level Design Lobby - Ep 34: God of War,Level Design Lobby,spotify:episode:2Q9CgbzAwEGyZRjn0t2Cea,,,,,appload,fwdbtn,False,False,False,,False
2019-12-28T04:38:04Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",4853,JP,103.90.18.108,,,,,Q&A - Level Design Lobby: Episode 6,Level Design Lobby,spotify:episode:6qZQ80h5lNrNlJPZI3bG87,,,,,fwdbtn,endplay,False,False,False,,False
2019-12-28T18:20:55Z,Windows 10 (10.0.18362; x64),260,JP,150.65.234.100,,,,,Level Design Lobby - Ep 34: God of War,Level Design Lobby,spotify:episode:2Q9CgbzAwEGyZRjn0t2Cea,,,,,appload,endplay,False,False,False,,False
2020-01-16T12:17:47Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",2179123,JP,219.100.182.252,,,,,GameBoiz Show Episode V,GameBoiz's Podcast,spotify:episode:7BnPB42wYbDWtNk204iP2C,,,,,clickrow,logout,False,False,False,,False
2020-01-17T05:53:46Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",4752,JP,219.100.182.252,,,,,GameBoiz Show Episode V,GameBoiz's Podcast,spotify:episode:7BnPB42wYbDWtNk204iP2C,,,,,appload,logout,False,False,False,,False
2020-01-17T07:49:11Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",694371,JP,219.100.182.252,,,,,GameBoiz Show Episode V,GameBoiz's Podcast,spotify:episode:7BnPB42wYbDWtNk204iP2C,,,,,appload,logout,False,False,False,,False
2020-01-17T08:37:57Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",708179,JP,219.100.182.252,,,,,GameBoiz Show Episode V,GameBoiz's Podcast,spotify:episode:7BnPB42wYbDWtNk204iP2C,,,,,appload,trackdone,False,False,False,,False
2020-01-17T16:21:28Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",33696,JP,219.100.182.252,,,,,GameBoiz Show Episode VI,GameBoiz's Podcast,spotify:episode:0fTfuw8HgOaNFJYYfZSE7n,,,,,trackdone,logout,False,False,False,,False
2020-01-17T19:53:01Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",0,JP,219.100.182.252,,,,,GameBoiz Show Episode VI,GameBoiz's Podcast,spotify:episode:0fTfuw8HgOaNFJYYfZSE7n,,,,,appload,logout,False,False,False,,False
2020-01-17T20:17:33Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",502640,JP,219.100.182.252,,,,,Q&A - Level Design Lobby: Episode 6,Level Design Lobby,spotify:episode:6qZQ80h5lNrNlJPZI3bG87,,,,,clickrow,logout,False,False,False,,False
2020-01-21T06:04:00Z,Windows 10 (10.0.18362; x64; AppX),25610,JP,103.5.142.234,,,,,Level Design Lobby - Ep 34: God of War,Level Design Lobby,spotify:episode:2Q9CgbzAwEGyZRjn0t2Cea,,,,,remote,logout,False,False,False,,False
2020-01-21T06:26:14Z,Windows 10 (10.0.18362; x64; AppX),975920,JP,103.5.142.234,,,,,Text Mining in R,Data Skeptic,spotify:episode:6DNiSlIKA5e7Vd0fMKyPQY,,,,,clickrow,endplay,False,False,False,,False
2020-01-21T06:40:54Z,Windows 10 (10.0.18362; x64; AppX),877300,JP,103.5.142.234,,,,,Data Science Hiring Processes,Data Skeptic,spotify:episode:6gGsW0jjhkCmP2KWUGZYkP,,,,,clickrow,endplay,False,False,False,,False
2020-01-21T07:00:31Z,Windows 10 (10.0.18362; x64; AppX),1177680,JP,103.5.142.234,,,,,Indie Developers Are Screwed,GameDev Breakdown,spotify:episode:1M1zNmA2vtfTv5XMsLIUyB,,,,,clickrow,trackdone,False,False,False,,False
2020-01-21T07:01:34Z,Windows 10 (10.0.18362; x64; AppX),61629,JP,103.5.142.234,,,,,Ash Lyons of Gearbox,GameDev Breakdown,spotify:episode:6OBBFlclmUtNH5qh8shqNp,,,,,trackdone,endplay,False,False,False,,False
2020-01-21T08:02:30Z,Windows 10 (10.0.18362; x64; AppX),3522004,JP,103.5.142.234,,,,,Game Designer Richard Rouse III,GameDev Breakdown,spotify:episode:6pROs81vxCstihcflmcABT,,,,,clickrow,trackdone,False,False,False,,False
2020-01-21T08:05:27Z,Windows 10 (10.0.18362; x64; AppX),177310,JP,103.5.142.234,,,,,Nightfall Unlimited Appearance,GameDev Breakdown,spotify:episode:3d9MtL4nTX9iBv5qMw6BfM,,,,,trackdone,endplay,False,False,False,,False
2020-01-21T08:40:47Z,Windows 10 (10.0.18362; x64; AppX),2115432,JP,103.5.142.234,,,,,Q&A - Level Design Lobby: Episode 6,Level Design Lobby,spotify:episode:6qZQ80h5lNrNlJPZI3bG87,,,,,clickrow,trackdone,False,False,False,,False
2020-01-21T08:53:02Z,Windows 10 (10.0.18362; x64; AppX),732499,JP,103.5.142.234,,,,,Bonus Episode: Essential Reading 17,Level Design Lobby,spotify:episode:2vrAsYVRNuQmt6lcNnI3kC,,,,,trackdone,trackdone,False,False,False,,False
2020-01-21T09:10:35Z,"Android OS 9 API 28 (OnePlus, ONEPLUS A5010)",319326,JP,219.100.183.53,,,,,Text Mining in R,Data Skeptic,spotify:episode:6DNiSlIKA5e7Vd0fMKyPQY,,,,,appload,endplay,False,False,False,,False
2020-01-23T03:24:59Z,Windows 10 (10.0.18362; x64; AppX),712160,JP,150.65.204.230,,,,,Level Design Lobby - Ep 35: Mario Kart,Level Design Lobby,spotify:episode:1XFnmL8LLyUN6isHJ5S0nL,,,,,trackdone,logout,False,False,False,,False
2020-01-26T07:26:56Z,Windows 10 (10.0.18362; x64; AppX),20860,JP,150.65.206.122,,,,,How to Overcome Imposter Syndrome and Gain the Confidence to Get Started Today with Jonathan Jennings 99,GameDev Loadout | A Game Developer Podcast,spotify:episode:1crqbe2NtI21BnYwfUkxXb,,,,,clickrow,endplay,False,False,False,,False
2020-01-26T07:27:01Z,Windows 10 (10.0.18362; x64; AppX),4330,JP,150.65.206.122,,,,,"86: Game Development is a Process, Identity, and Marketing Term with Nick Culbertson of Moby Pixel",GameDev Loadout | A Game Developer Podcast,spotify:episode:08emlp0hArFPeakZ1KhLHd,,,,,clickrow,endplay,False,False,False,,False
